id,time,value
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,6,582.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,7,742.0
TSADC04/Table_4_2/Education_services,0,4284.0
TSADC04/Table_4_2/Education_services,1,5462.0
TSADC04/Table_4_2/Education_services,2,6677.0
TSADC04/Table_4_2/Education_services,3,5826.0
TSADC04/Table_4_2/Education_services,4,11.0
TSADC04/Table_4_2/Education_services,5,1119.0
TSADC04/Table_4_2/Education_services,6,3492.0
TSADC04/Table_4_2/Education_services,7,5661.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,0,719.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,1,709.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,2,738.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,3,563.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,4,24.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,5,149.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,6,503.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,7,625.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,0,32924.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,1,35445.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,2,37691.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,3,28495.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,4,999.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,5,5831.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,6,25955.0
TSADC04/Table_4_2/Total_consumption_by_international_visitors,7,38329.0
TSADC04/Table_4_2/Accommodation_services,0,13480.0
TSADC04/Table_4_2/Accommodation_services,1,14549.0
TSADC04/Table_4_2/Accommodation_services,2,15344.0
TSADC04/Table_4_2/Accommodation_services,3,12055.0
TSADC04/Table_4_2/Accommodation_services,4,9938.0
TSADC04/Table_4_2/Accommodation_services,5,11878.0
TSADC04/Table_4_2/Accommodation_services,6,21496.0
TSADC04/Table_4_2/Accommodation_services,7,22318.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,0,9773.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,1,10212.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,2,12020.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,3,10089.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,4,7831.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,5,9025.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,6,14676.0
TSADC04/Table_4_2/Actual_and_imputed_rent_on_vacation_homes,7,17229.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,0,18090.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,1,19981.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,2,22486.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,3,17967.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,4,16371.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,5,18122.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,6,28595.0
TSADC04/Table_4_2/Takeaway_and_restaurant_meals_c,7,30754.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,0,1507.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,1,1704.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,2,1864.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,3,1658.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,4,563.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,5,821.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,6,1937.0
TSADC04/Table_4_2/Taxi_fares_including_ride_share,7,2331.0
TSADC04/Table_4_2/Local_area_passenger_transportation,0,1107.0
TSADC04/Table_4_2/Local_area_passenger_transportation,1,1171.0
TSADC04/Table_4_2/Local_area_passenger_transportation,2,1204.0
TSADC04/Table_4_2/Local_area_passenger_transportation,3,827.0
TSADC04/Table_4_2/Local_area_passenger_transportation,4,447.0
TSADC04/Table_4_2/Local_area_passenger_transportation,5,535.0
TSADC04/Table_4_2/Local_area_passenger_transportation,6,1194.0
TSADC04/Table_4_2/Local_area_passenger_transportation,7,1350.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,0,19124.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,1,20911.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,2,24055.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,3,17998.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,4,5918.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,5,8910.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,6,22337.0
TSADC04/Table_4_2/Long_distance_passenger_transportation_d,7,24388.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,0,1869.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,1,1999.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,2,2114.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,3,1807.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,4,1220.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,5,1681.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,6,2803.0
TSADC04/Table_4_2/Motor_vehicle_including_caravans_hire_and_lease,7,3139.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,0,8805.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,1,9437.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,2,10041.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,3,7756.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,4,4688.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,5,5612.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,6,10724.0
TSADC04/Table_4_2/Travel_agency_and_information_centre_services,7,12020.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,0,5238.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,1,5746.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,2,6391.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,3,5194.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,4,3898.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,5,5437.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,6,8307.0
TSADC04/Table_4_2/Recreational_cultural_and_gambling_services,7,8803.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,0,13982.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,1,15264.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,2,16096.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,3,13431.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,4,11046.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,5,12113.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,6,19179.0
TSADC04/Table_4_2/Shopping_gifts_and_souvenirs,7,19916.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,0,16861.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,1,17214.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,2,19054.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,3,16044.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,4,11944.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,5,12534.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,6,21478.0
TSADC04/Table_4_2/Food_alcohol_and_other_beverage_products,7,23143.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,0,2517.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,1,2523.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,2,2280.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,3,1979.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,4,2172.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,5,2473.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,6,3302.0
TSADC04/Table_4_2/Motor_vehicles_caravans_boats_etc,7,4073.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,0,11679.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,1,13000.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,2,15602.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,3,13198.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,4,10967.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,5,13401.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,6,21110.0
TSADC04/Table_4_2/Repair_maintenance_and_fuel_for_motor_vehicles,7,20291.0
TSADC04/Table_4_2/Education_services,0,4451.0
TSADC04/Table_4_2/Education_services,1,5702.0
TSADC04/Table_4_2/Education_services,2,6904.0
TSADC04/Table_4_2/Education_services,3,6039.0
TSADC04/Table_4_2/Education_services,4,141.0
TSADC04/Table_4_2/Education_services,5,1256.0
TSADC04/Table_4_2/Education_services,6,3667.0
TSADC04/Table_4_2/Education_services,7,5788.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,0,2334.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,1,2337.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,2,2879.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,3,2676.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,4,2167.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,5,1673.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,6,2611.0
TSADC04/Table_4_2/Other_tourism_goods_and_services,7,2940.0
TSADC04/Table_4_2/Total_consumption_by_visitors,0,130816.0
TSADC04/Table_4_2/Total_consumption_by_visitors,1,141750.0
TSADC04/Table_4_2/Total_consumption_by_visitors,2,158334.0
TSADC04/Table_4_2/Total_consumption_by_visitors,3,128717.0
TSADC04/Table_4_2/Total_consumption_by_visitors,4,89311.0
TSADC04/Table_4_2/Total_consumption_by_visitors,5,105472.0
TSADC04/Table_4_2/Total_consumption_by_visitors,6,183417.0
TSADC04/Table_4_2/Total_consumption_by_visitors,7,198483.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,0,4363.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,1,4931.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,2,5577.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,3,4745.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,4,4243.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,5,4414.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,6,7198.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,7,7252.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,0,166.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,1,180.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,2,191.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,3,141.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,4,73.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,5,122.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,6,177.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,7,169.0
TSADC04/Table_4_3/Local_area_passenger_transportation,0,199.0
TSADC04/Table_4_3/Local_area_passenger_transportation,1,213.0
TSADC04/Table_4_3/Local_area_passenger_transportation,2,217.0
TSADC04/Table_4_3/Local_area_passenger_transportation,3,164.0
TSADC04/Table_4_3/Local_area_passenger_transportation,4,174.0
TSADC04/Table_4_3/Local_area_passenger_transportation,5,116.0
TSADC04/Table_4_3/Local_area_passenger_transportation,6,265.0
TSADC04/Table_4_3/Local_area_passenger_transportation,7,274.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,0,736.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,1,792.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,2,927.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,3,718.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,4,186.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,5,298.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,6,706.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,7,735.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,0,50.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,1,92.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,2,103.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,3,76.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,4,55.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,5,96.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,6,93.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,7,126.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,0,446.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,1,531.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,2,479.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,3,491.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,4,384.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,5,414.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,6,635.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,7,830.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,0,1507.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,1,1735.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,2,1864.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,3,1704.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,4,1490.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,5,1891.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,6,2580.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,7,2604.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,0,5291.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,1,6109.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,2,6197.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,3,5956.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,4,5900.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,5,6212.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,6,9023.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,7,9055.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,0,2191.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,1,2128.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,2,2554.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,3,2456.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,4,2148.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,5,2098.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,6,3149.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,7,2861.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,0,1001.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,1,1000.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,2,967.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,3,873.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,4,1121.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,5,1233.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,6,1465.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,7,1665.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,0,4638.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,1,5053.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,2,6073.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,3,5595.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,4,4001.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,5,5220.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,6,8762.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,7,8103.0
TSADC04/Table_4_3/Education_services,0,42.0
TSADC04/Table_4_3/Education_services,1,80.0
TSADC04/Table_4_3/Education_services,2,41.0
TSADC04/Table_4_3/Education_services,3,112.0
TSADC04/Table_4_3/Education_services,4,37.0
TSADC04/Table_4_3/Education_services,5,39.0
TSADC04/Table_4_3/Education_services,6,39.0
TSADC04/Table_4_3/Education_services,7,33.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,0,924.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,1,796.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,2,1157.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,3,1262.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,4,1395.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,5,884.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,6,1276.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,7,1355.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,0,21553.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,1,23640.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,2,26349.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,3,24294.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,4,21208.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,5,23036.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,6,35368.0
TSADC04/Table_4_3/Total_tourism_consumption_by_same_day_domestic_visitors,7,35062.0
TSADC04/Table_4_3/Accommodation_services,0,10245.0
TSADC04/Table_4_3/Accommodation_services,1,11256.0
TSADC04/Table_4_3/Accommodation_services,2,12061.0
TSADC04/Table_4_3/Accommodation_services,3,9713.0
TSADC04/Table_4_3/Accommodation_services,4,9850.0
TSADC04/Table_4_3/Accommodation_services,5,11495.0
TSADC04/Table_4_3/Accommodation_services,6,18988.0
TSADC04/Table_4_3/Accommodation_services,7,18557.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,0,5335.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,1,5617.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,2,6955.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,3,6285.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,4,7591.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,5,8044.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,6,10921.0
TSADC04/Table_4_3/Actual_and_imputed_rent_on_vacation_homes,7,11279.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,0,10837.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,1,12065.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,2,13810.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,3,10954.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,4,12038.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,5,13191.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,6,19119.0
TSADC04/Table_4_3/Takeaway_and_restaurant_meals_b,7,20163.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,0,976.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,1,1076.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,2,1119.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,3,1108.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,4,475.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,5,616.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,6,1362.0
TSADC04/Table_4_3/Taxi_fares_including_ride_share,7,1550.0
TSADC04/Table_4_3/Local_area_passenger_transportation,0,415.0
TSADC04/Table_4_3/Local_area_passenger_transportation,1,453.0
TSADC04/Table_4_3/Local_area_passenger_transportation,2,467.0
TSADC04/Table_4_3/Local_area_passenger_transportation,3,272.0
TSADC04/Table_4_3/Local_area_passenger_transportation,4,257.0
TSADC04/Table_4_3/Local_area_passenger_transportation,5,325.0
TSADC04/Table_4_3/Local_area_passenger_transportation,6,590.0
TSADC04/Table_4_3/Local_area_passenger_transportation,7,539.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,0,14984.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,1,16575.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,2,19544.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,3,14470.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,4,5689.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,5,8170.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,6,19074.0
TSADC04/Table_4_3/Long_distance_passenger_transportation_c,7,20346.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,0,1203.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,1,1292.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,2,1356.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,3,1276.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,4,1155.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,5,1515.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,6,2135.0
TSADC04/Table_4_3/Motor_vehicle_including_caravans_hire_and_lease,7,2294.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,0,6080.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,1,6411.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,2,6939.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,3,5396.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,4,4090.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,5,4795.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,6,8533.0
TSADC04/Table_4_3/Travel_agency_and_information_centre_services,7,8882.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,0,2735.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,1,2972.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,2,3506.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,3,2740.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,4,2390.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,5,3432.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,6,5101.0
TSADC04/Table_4_3/Recreational_cultural_and_gambling_services,7,5260.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,0,4969.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,1,5069.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,2,5718.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,3,4570.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,4,5068.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,5,5357.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,6,7562.0
TSADC04/Table_4_3/Shopping_gifts_and_souvenirs,7,7147.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,0,10443.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,1,10691.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,2,11936.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,3,10287.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,4,9678.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,5,9713.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,6,14617.0
TSADC04/Table_4_3/Food_alcohol_and_other_beverage_products,7,15032.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,0,928.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,1,930.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,2,899.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,3,812.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,4,1037.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,5,1145.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,6,1358.0
TSADC04/Table_4_3/Motor_vehicles_caravans_boats_etc,7,1545.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,0,6371.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,1,7266.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,2,8814.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,3,7095.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,4,6948.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,5,8071.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,6,11766.0
TSADC04/Table_4_3/Repair_maintenance_and_fuel_for_motor_vehicles,7,11445.0
TSADC04/Table_4_3/Education_services,0,125.0
TSADC04/Table_4_3/Education_services,1,160.0
TSADC04/Table_4_3/Education_services,2,185.0
TSADC04/Table_4_3/Education_services,3,101.0
TSADC04/Table_4_3/Education_services,4,92.0
TSADC04/Table_4_3/Education_services,5,97.0
TSADC04/Table_4_3/Education_services,6,136.0
TSADC04/Table_4_3/Education_services,7,93.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,0,691.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,1,833.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,2,984.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,3,850.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,4,748.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,5,639.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,6,832.0
TSADC04/Table_4_3/Other_tourism_goods_and_services,7,959.0
TSADC04/Table_4_3/Total_tourism_consumption_by_overnight_domestic_visitors,0,76338.0
